yf_symbol,symbol,name,market_cap,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,fundamental_refreshed_at,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,cashflow_status,financial_currency,dart_year,dart_fs_div,dart_report_code,dart_source,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
MRSH,MRSH,마쉬,0.0,191.25,186.71999816894532,173.59433263142904,173.63149960835776,177.21034942626954,7.922590649578182,244.27000427246094,-21.70549119625918,69.64469866277341,7.41,19.52,daily_close,일봉 종가,2026-08-12 12:38 KST,,,7.3,24.18,96.19,21.542313,5.981797,25.9,145.027,6.2,6.98,5.81,7.53 -> 8.18 -> 8.43,26981000000.0,6223000000.0,4160000000.0,23.06,15.42,5292000000.0,5001000000.0,2687000000.0,21449000000.0,-18762000000.0,2.07,43.96,3.96,,yfinance,15.09,10.0,False,10.0,yfinance dividend history,Financial Services,Insurance Brokers,41.94,3.48,21.0,0.0,204.86,238.0,180.0,7.12,1.8,Finnhub,yfinance,2026-08-04,2.95,5.81,19.87,3.1,15.31,17,16,16,16,8.42,92.96,,,,,,,2026-08-11,4.68,4,0,20,0,4,5,1,5,39,D,82
GILD,GILD,GILD,0.0,135.77000427246094,132.32000045776368,130.12766710917154,134.80558325449627,132.19599990844728,2.7035646816006897,155.8000030517578,-12.856224895350469,60.51103584451112,4.41,2.81,daily_close,일봉 종가,2026-08-12 12:38 KST,135.0729,-0.513444980867789,1684.21,72.38,91.95,17.731707,14.076931,-20.68,226.482,10.2,10.43,22.75,4.5 -> 0.38 -> 6.78,29442000000.0,11701000000.0,8510000000.0,39.74,28.9,10019000000.0,9456000000.0,7564000000.0,24936000000.0,-17372000000.0,2.42,43.4,3.28,,yfinance,2.67,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,81.08,4.31,27.0,0.0,157.41,180.0,123.0,15.94,6.73,Finnhub,yfinance,2026-08-08,0.01,22.75,27.93,3.93,15.46,16,15,14,14,-36.51,258.19,,,,,,,2026-08-11,4.68,8,0,0,20,12,10,3,5,58,B,83
PANW,PANW,PANW,0.0,383.79998779296875,345.9249969482422,309.3728319803874,239.63316612243653,219.82204986572265,74.59576417716572,385.0400085449219,-0.3220498453236592,71.9905603472934,8.76,61.12,daily_close,일봉 종가,2026-08-12 12:38 KST,,,-56.04,116.13,85.26,293.36035,9.568347,4.83,7.698,31.1,81.74,58.11,0.64 -> 3.64 -> 1.6,9221500000.0,1242900000.0,1133900000.0,13.48,12.3,3716000000.0,3469800000.0,2268600000.0,338200000.0,1930400000.0,,0.0,0.0,,yfinance,,,,,,Technology,Software - Infrastructure,79.37,4.4,50.0,-0.32,333.5,433.0,162.34,-13.11,4.94,Finnhub,yfinance,2026-08-08,,58.11,34.97,9.83,35.92,23,21,22,22,738.89,-2.66,,,,,,,2026-08-11,4.68,0,0,0,0,15,0,1,0,16,D,84
AMT,AMT,AMT,0.0,169.5500030517578,169.97399978637696,175.80799992879233,177.8417500813802,178.27275024414064,-4.89292232292216,242.8300018310547,-30.17748969514909,54.357063509800945,0.43,-0.56,daily_close,일봉 종가,2026-08-12 12:38 KST,,,138.5,45.04,96.23,27.302738,21.238884,33.91,438.721,4.7,7.09,30.31,3.18 -> 4.82 -> 5.4,10644600000.0,4929200000.0,2529500000.0,46.31,23.76,5464000000.0,3783600000.0,1474800000.0,44963900000.0,-43489100000.0,4.12,82.26,6.98,,yfinance,5.08,10.0,False,10.0,yfinance dividend history,Real Estate,REIT - Specialty,82.76,4.44,23.0,3.45,215.48,260.0,188.0,27.09,14.74,Finnhub,yfinance,2026-08-12,0.2,30.31,,,,2,1,1,1,,,,,,,,,2026-08-11,4.68,0,0,20,20,15,10,5,5,75,A,85
KLAC,KLAC,KLAC,0.0,200.47000122070312,200.4380012512207,215.79726740519206,188.9742170969645,165.44442504882812,21.17059922783001,301.7099914550781,-33.55539859522641,42.821080175943166,-12.98,5.9,daily_close,일봉 종가,2026-08-12 12:38 KST,201.813,0.6699250616646216,13.8,42.86,93.26,54.773224,41.24897,87.5,96.88,15.2,12.89,34.27,2.03 -> 3.04 -> 3.66,13579476000.0,5660780000.0,4830771000.0,41.69,35.57,4143079000.0,3767134000.0,1649842000.0,6151713000.0,-4501871000.0,0.46,21.86,0.92,,yfinance,16.34,10.0,False,10.0,yfinance dividend history,Technology,Semiconductor Equipment & Materials,65.71,4.07,27.0,0.0,231.78,325.0,165.0,15.62,0.76,Finnhub,yfinance,2026-08-12,3.97,34.27,34.97,9.68,35.48,23,21,22,22,56.63,326.13,,,,,,,2026-08-11,4.68,0,0,20,0,15,5,5,5,50,C,86
SO,SO,SO,0.0,91.91999816894531,94.51300010681152,94.24383316040038,94.88083330790202,92.63685012817383,-0.773830239517722,99.72000122070312,-7.8219042882827745,29.707082207135926,-4.21,-1.88,daily_close,일봉 종가,2026-08-12 12:38 KST,,,-0.8,19.71,72.58,24.567707,2.8727603,10.99,190.431,8.0,3.07,4.06,3.62 -> 3.99 -> 3.92,29553000000.0,7285000000.0,4341000000.0,24.65,14.69,9802000000.0,-2935000000.0,1639000000.0,74075000000.0,-72436000000.0,3.31,75.7,3.04,,yfinance,2.88,10.0,False,10.0,yfinance dividend history,Utilities,Utilities - Regulated Electric,42.42,3.33,20.0,0.0,100.83,114.0,79.0,9.69,2.92,Finnhub,yfinance,2026-08-05,,4.06,,,,3,2,2,2,,,,,,,,,2026-08-11,4.68,4,3,12,0,4,0,3,0,26,D,87
MO,MO,MO,0.0,65.02999877929688,70.64949989318848,71.37383346557617,69.42341696421305,65.66160024642944,-0.96190385973256,74.91999816894531,-13.200746971918493,27.318920498106507,-7.31,-10.19,daily_close,일봉 종가,2026-08-12 12:38 KST,,,-2.7,9.83,63.63,14.385263,-35.55151,,,1.2,3.48,-5.05,4.57 -> 6.54 -> 4.12,20139000000.0,12035000000.0,6947000000.0,59.76,34.5,9290000000.0,9074000000.0,4474000000.0,25709000000.0,-21235000000.0,6.52,89.26,4.24,,yfinance,4.17,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Tobacco,52.17,3.36,11.0,0.0,70.64,82.0,59.0,8.63,-2.05,Finnhub,yfinance,2026-08-11,,-5.05,25.92,8.34,29.15,9,7,7,7,-44.5,,,,,,,,2026-08-11,4.68,8,0,0,0,0,0,3,5,16,D,88
DUK,DUK,DUK,0.0,123.19000244140625,125.94099998474121,125.18366686503093,127.09875043233235,124.51040035247803,-1.0604719825282458,133.4600067138672,-7.695192384097063,36.58402212817197,-2.52,-0.9,daily_close,일봉 종가,2026-08-12 12:38 KST,123.283,0.07549115735912446,12.0,22.09,70.86,19.853773,1.8367614,9.66,161.495,11.3,8.05,33.51,3.54 -> 5.71 -> 6.31,32237000000.0,8577000000.0,4968000000.0,26.61,15.41,12330000000.0,-1694000000.0,245000000.0,90869000000.0,-90624000000.0,3.52,65.23,4.34,,yfinance,1.97,10.0,False,10.0,yfinance dividend history,Utilities,Utilities - Regulated Electric,50.0,3.87,19.0,0.0,138.84,146.0,131.0,12.7,2.48,Finnhub,yfinance,2026-08-05,1.65,33.51,,,,3,2,2,2,,,,,,,,,2026-08-11,4.68,4,3,6,5,15,5,5,0,43,C,89
BSX,BSX,BSX,0.0,51.189998626708984,46.26550006866455,47.358666610717776,56.3142500559489,71.42330009460449,-28.328712676528905,108.13999938964844,-52.66321535451286,87.22825878715085,20.08,-4.41,daily_close,일봉 종가,2026-08-12 12:38 KST,,,100.0,69.37,94.94,17.85774,2.4525917,14.66,42.25,11.6,32.28,34.65,1.07 -> 1.25 -> 1.94,20074000000.0,3971000000.0,2898000000.0,19.78,14.44,4534000000.0,3404000000.0,1965000000.0,11436000000.0,-9471000000.0,,0.0,0.0,,yfinance,,,,,,Healthcare,Medical Devices,80.0,,,-7.8,,,,,2.21,Finnhub,,2026-08-08,0.18,34.65,27.93,4.98,15.41,16,15,14,14,-36.06,-50.75,,,,,,,2026-08-11,4.68,8,3,12,20,15,10,1,3,72,A,90
CI,CI,CI,0.0,273.8699951171875,284.5049987792969,285.4019973754883,281.1221654256185,279.0686494445801,-1.8628585968862108,366.8500061035156,-25.345511636734596,42.520427853359976,-9.72,-7.14,daily_close,일봉 종가,2026-08-12 12:38 KST,,,29.1,16.48,92.7,12.561572,1.8032396,16.27,72.805,4.6,-3.43,12.94,17.39 -> 12.12 -> 22.18,273854000000.0,8154000000.0,5957000000.0,2.98,2.18,9601000000.0,8389000000.0,7676000000.0,31463000000.0,-23787000000.0,2.28,25.82,6.24,,yfinance,10.47,9.0,False,9.0,yfinance dividend history,Healthcare,Healthcare Plans,84.85,,24.0,0.0,340.92,400.0,290.0,24.48,-0.56,Finnhub,yfinance,2026-08-05,0.43,12.94,27.93,4.98,14.6,16,15,14,14,-55.02,-63.79,,,,,,,2026-08-11,4.68,8,3,16,20,8,8,5,5,73,A,91
ZTS,ZTS,ZTS,0.0,75.3499984741211,75.84899978637695,76.96199963887533,96.23000005086263,108.04805030822754,-30.262509819315632,196.47999572753906,-61.65004065929961,52.90289466691363,1.73,-0.17,daily_close,일봉 종가,2026-08-12 12:38 KST,,,6.0,29.69,102.86,12.138436,9.50759,67.75,286.236,2.9,6.04,8.97,5.07 -> 5.47 -> 6.02,9467000000.0,3597000000.0,2673000000.0,38.0,28.23,2904000000.0,2283000000.0,2310000000.0,9238000000.0,-6928000000.0,2.81,33.28,2.12,,yfinance,15.44,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - Specialty & Generic,54.17,3.95,17.0,-4.16,114.76,160.0,80.0,52.3,2.47,Finnhub,yfinance,2026-08-05,2.02,8.97,27.93,3.93,14.6,16,15,14,14,-56.54,141.92,,,,,,,2026-08-11,4.68,8,0,20,0,8,5,5,1,47,C,92
ICE,ICE,ICE,0.0,151.25,147.5089988708496,142.1596669514974,150.73675053914388,154.52990043640136,-2.122502135275267,188.4499969482422,-19.739982780927914,68.92360670006445,9.91,-2.87,daily_close,일봉 종가,2026-08-12 12:38 KST,,,14.2,31.44,95.5,21.232721,2.8904972,14.09,69.226,4.8,13.28,17.35,4.19 -> 4.78 -> 5.77,12640000000.0,4999000000.0,3315000000.0,39.55,26.23,4662000000.0,3871000000.0,837000000.0,20279000000.0,-19442000000.0,1.38,28.21,2.08,,yfinance,8.1,10.0,False,10.0,yfinance dividend history,Financial Services,Financial Data & Stock Exchanges,89.47,4.53,14.0,-1.01,185.86,232.0,163.0,22.88,2.97,Finnhub,yfinance,2026-08-11,1.5,17.35,19.87,3.39,16.1,17,16,16,16,6.86,-14.73,,,,,,,2026-08-11,4.68,4,3,12,10,12,5,1,5,52,C,93
CME,CME,CME,0.0,259.32000732421875,256.9100028991699,256.5280011494954,278.5912494659424,278.43119972229005,-6.863883220390885,326.4599914550781,-20.566068090490052,66.09196099330278,6.45,-12.89,daily_close,일봉 종가,2026-08-12 12:38 KST,,,2.5,21.98,92.19,22.269133,3.587027,15.8,14.587,0.8,7.58,12.23,8.86 -> 9.67 -> 11.16,6520600000.0,4229500000.0,4072200000.0,64.86,62.45,4277100000.0,4193600000.0,4416900000.0,3422300000.0,994600000.0,2.01,95.42,5.2,,yfinance,7.72,10.0,False,10.0,yfinance dividend history,Financial Services,Financial Data & Stock Exchanges,57.14,3.56,15.0,0.0,283.93,330.0,230.0,9.49,0.33,Finnhub,yfinance,2026-08-11,8.91,12.23,19.87,3.1,15.6,17,16,16,16,12.07,15.71,,,,,,,2026-08-11,4.68,4,0,16,0,8,2,1,5,36,D,94
EQIX,EQIX,EQIX,0.0,1032.4000244140625,1035.518502807617,1053.2451700846354,1034.64375,939.0814498901367,9.937218388760972,1115.93994140625,-7.486058513768653,50.699227472545786,0.87,-4.38,daily_close,일봉 종가,2026-08-12 12:38 KST,1033.0,0.05811464274984064,28.8,79.09,100.12,66.58747,7.076435,10.73,162.217,16.7,21.06,15.53,10.31 -> 8.5 -> 13.76,9217000000.0,1966000000.0,1350000000.0,21.33,14.65,3911000000.0,-400000000.0,1727000000.0,22726000000.0,-20999000000.0,2.0,126.77,20.64,,yfinance,14.8,10.0,False,10.0,yfinance dividend history,Real Estate,REIT - Specialty,82.5,4.47,29.0,3.01,1220.14,1350.0,1060.0,18.18,-3.14,Finnhub,yfinance,2026-08-04,2.31,15.53,,,,2,1,1,1,,,,,,,,,2026-08-11,4.68,0,0,12,0,12,8,5,0,37,D,95
SHW,SHW,SHW,0.0,364.4200134277344,342.43150329589844,326.8461664835612,327.98499959309896,333.65219955444337,9.221522865540258,399.7099914550781,-8.828895644783964,68.7695158593807,10.93,17.87,daily_close,일봉 종가,2026-08-12 12:38 KST,,,14.3,31.31,83.95,33.587097,22.81475,65.12,389.958,7.5,0.93,5.32,9.25 -> 10.55 -> 10.26,23574300000.0,3796700000.0,2568500000.0,16.11,10.9,3451600000.0,2654000000.0,207200000.0,12942600000.0,-12735400000.0,0.88,29.34,3.2,,yfinance,9.6,10.0,False,10.0,yfinance dividend history,Basic Materials,Specialty Chemicals,55.17,4.0,21.0,-1.5,390.1,420.0,340.0,7.05,3.15,Finnhub,yfinance,2026-08-12,2.35,5.32,,,,2,1,1,1,,,,,,,,,2026-08-11,4.68,0,0,20,0,4,5,1,0,30,D,96
MCO,MCO,MCO,0.0,476.4800109863281,486.72350158691404,467.66850229899086,458.00800094604494,471.8854499816895,0.9736602399622475,539.6099853515625,-11.69918572283358,39.567552145910355,-3.69,10.12,daily_close,일봉 종가,2026-08-12 12:38 KST,476.48,-2.305726967237948e-06,7.8,39.49,80.9,36.621014,29.48483,71.36,235.539,8.1,16.29,25.13,8.73 -> 11.26 -> 13.67,7718000000.0,3462000000.0,2459000000.0,44.86,31.86,2901000000.0,2575000000.0,2384000000.0,7351000000.0,-4967000000.0,0.86,27.62,4.12,,yfinance,10.33,10.0,False,10.0,yfinance dividend history,Financial Services,Financial Data & Stock Exchanges,70.0,4.25,21.0,0.0,549.19,610.0,490.0,15.26,4.12,Finnhub,yfinance,2026-08-05,4.7,25.13,19.87,3.1,15.31,17,16,16,16,84.3,851.12,,,,,,,2026-08-11,4.68,0,0,20,0,15,5,5,5,50,C,97
PH,PH,PH,0.0,1061.3299560546875,991.9945068359375,938.5176686604817,938.7124979654948,917.355799255371,15.694472844253237,1073.8699951171875,-1.1677427546647814,71.84484200977968,10.03,20.55,daily_close,일봉 종가,2026-08-12 12:38 KST,,,-4.2,23.7,90.96,35.085194,8.28188,24.84,65.554,10.6,6.48,30.03,16.04 -> 21.84 -> 27.12,19850000000.0,4060000000.0,3531000000.0,20.45,17.79,3776000000.0,3341000000.0,467000000.0,9285000000.0,-8818000000.0,0.75,26.57,8.0,,yfinance,11.88,10.0,False,10.0,yfinance dividend history,Industrials,Specialty Industrial Machinery,79.41,4.32,23.0,-0.59,1039.7,1269.0,680.0,-2.04,3.94,Finnhub,yfinance,2026-08-11,,30.03,36.06,9.06,34.77,9,8,8,8,-2.7,-8.59,,,,,,,2026-08-11,4.68,0,0,20,0,15,0,1,0,36,D,98
REGN,REGN,REGN,0.0,797.0,716.7629974365234,659.8733337402343,704.8323323567708,716.7969488525391,11.189089361478352,1201.760009765625,-33.680602322968284,91.7344010044277,21.47,11.8,daily_close,일봉 종가,2026-08-12 12:38 KST,800.0,0.37641154328732745,-7.2,20.38,92.18,16.200586,2.1506202,14.55,8.612,19.0,-7.23,9.22,34.77 -> 38.34 -> 41.48,14342900000.0,3702000000.0,4504900000.0,25.81,31.41,4978900000.0,3765200000.0,3118100000.0,2705900000.0,412200000.0,0.47,8.74,3.76,,yfinance,,,,,,Healthcare,Biotechnology,71.05,,,0.0,,,,,20.07,Finnhub,,2026-08-08,,9.22,27.93,4.98,15.46,16,15,14,14,-42.0,-56.81,,,,,,,2026-08-11,4.68,8,3,12,0,8,0,1,5,37,D,99
WM,WM,WM,0.0,226.85000610351562,232.59550018310546,225.29366607666014,227.8119162241618,223.58029968261718,1.4624304670581205,246.50999450683594,-7.9753311595547185,32.75425786407246,-3.17,3.67,daily_close,일봉 종가,2026-08-12 12:38 KST,226.99,0.06171209729679374,8.3,29.9,85.81,60.232803,9.175096,29.84,235.301,4.0,11.04,8.8,5.66 -> 6.81 -> 6.7,25204000000.0,4607000000.0,2708000000.0,18.28,10.74,6043000000.0,2816000000.0,201000000.0,22907000000.0,-22706000000.0,1.56,93.22,3.54,,yfinance,8.27,10.0,False,10.0,yfinance dividend history,Industrials,Waste Management,71.79,4.25,25.0,0.0,260.84,285.0,220.0,14.98,-2.08,Finnhub,yfinance,2026-08-08,7.26,8.8,35.49,8.62,32.27,9,8,8,8,69.72,6.44,,,,,,,2026-08-11,4.68,0,0,20,0,8,5,3,0,36,D,100
