yf_symbol,symbol,name,market_cap,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,fundamental_refreshed_at,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,cashflow_status,financial_currency,dart_year,dart_fs_div,dart_report_code,dart_source,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
KO,KO,코카콜라,341.57,91.0999984741211,87.72949981689453,83.52649981180826,80.56900005340576,77.49165004730224,17.561051311350422,91.0999984741211,0.0,78.49462902141845,10.76,11.61,daily_close,일봉 종가,2026-08-22 11:36 KST,91.06,-0.04390611941936958,18.2,23.92,68.33,25.768024,10.516888,43.37,124.943,12.1,6.34,10.94,2.47 -> 2.46 -> 3.04,47941000000.0,14911000000.0,13107000000.0,31.1,27.34,7408000000.0,5296000000.0,10270000000.0,45492000000.0,-35222000000.0,2.33,64.78,2.12,,yfinance,5.04,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Beverages - Non-Alcoholic,82.86,4.25,23.0,0.51,88.3,98.0,75.0,-3.07,1.67,Finnhub,yfinance,2026-08-22,1.42,10.94,25.92,8.24,26.64,9,7,6,6,-0.59,27.63,,,,,,,2026-08-21,4.74,0,0,20,10,8,8,1,0,47,C,30
HD,HD,홈디포,333.32,335.6099853515625,342.48499603271483,335.80116475423176,332.96291529337566,346.040348815918,-3.0142044128802126,431.3699951171875,-22.19904278219687,46.66465092639391,0.79,5.59,daily_close,일봉 종가,2026-08-22 11:35 KST,,,-4.3,23.05,75.79,24.747023,25.376545,128.38,459.356,4.8,-2.95,-2.96,15.11 -> 14.91 -> 14.23,164683000000.0,20890000000.0,14156000000.0,12.68,8.6,16325000000.0,12646000000.0,1389000000.0,65350000000.0,-63961000000.0,2.78,65.55,9.32,,yfinance,6.58,10.0,False,10.0,yfinance dividend history,Consumer Cyclical,Home Improvement Retail,60.87,4.06,32.0,0.0,370.34,430.0,310.0,10.35,-1.8,Finnhub,yfinance,2026-08-21,,-2.96,22.83,10.34,23.29,8,7,4,4,8.4,145.42,,,,,,,2026-08-21,4.74,4,0,20,0,0,0,5,5,34,D,31
NFLX,NFLX,넷플릭스,325.83,79.58999633789062,75.28299942016602,75.98149922688802,84.97524948120117,88.41735469818116,-9.983739493703855,133.91299438476562,-40.565890036624374,68.26136146627702,13.55,-8.88,daily_close,일봉 종가,2026-08-22 11:35 KST,,,11.1,37.65,84.05,25.0283,10.991575,49.54,55.236,13.4,27.92,45.02,1.2 -> 1.98 -> 2.53,45183036000.0,13326603000.0,10981201000.0,29.49,24.3,10149273000.0,9461053000.0,9033681000.0,14462836000.0,-5429155000.0,,0.0,0.0,,yfinance,,,,,,Communication Services,Entertainment,75.86,4.24,45.0,-1.73,93.42,135.0,70.0,17.38,-7.14,Finnhub,yfinance,2026-08-22,2.25,45.02,17.97,4.65,23.92,7,6,6,6,39.28,136.38,,,,,,,2026-08-21,4.74,0,0,20,0,15,5,1,5,46,C,32
GS,GS,"Goldman Sachs Group, Inc. (The)",323.49,1039.280029296875,1033.050503540039,1051.1118357340495,971.0413340250651,936.3628012084961,10.99117008445349,1152.0699462890625,-9.790196971589754,53.33223485613892,-2.07,4.3,daily_close,일봉 종가,2026-08-22 11:35 KST,,,24.2,14.31,74.65,18.620369,2.8635786,14.55,678.596,14.5,38.6,49.8,22.87 -> 40.54 -> 51.32,58283000000.0,,17176000000.0,,29.47,-45154000000.0,-47218000000.0,164259000000.0,386150000000.0,-221891000000.0,1.73,28.31,18.0,,yfinance,,,,,,Financial Services,Capital Markets,,,,,,,,,,,,2026-08-19,0.77,49.8,20.83,3.37,16.8,17,16,16,16,-10.61,-15.03,,,,,,,2026-08-21,4.74,4,3,12,16,15,8,5,0,63,B,33
TXN,TXN,Texas Instruments Incorporated,293.83,264.3599853515625,276.0494979858398,291.5221644083659,265.1189994812012,234.467200088501,12.749239659866415,332.2799987792969,-20.440596387761335,46.71069422940154,-5.44,-16.72,daily_close,일봉 종가,2026-08-22 11:36 KST,263.95,-0.1550860093358256,51.8,25.9,92.02,42.38222,14.504892,35.18,78.036,22.8,14.96,-12.2,7.07 -> 5.2 -> 5.45,17682000000.0,6140000000.0,5001000000.0,34.72,28.28,7153000000.0,2603000000.0,3225000000.0,14048000000.0,-10823000000.0,2.15,85.41,5.68,,yfinance,5.45,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,46.51,3.83,31.0,3.33,324.45,405.0,225.0,22.73,6.68,Finnhub,yfinance,2026-08-18,0.82,-12.2,34.97,10.68,35.92,23,21,22,22,21.2,35.81,,,,,,,2026-08-21,4.74,0,0,20,16,0,10,5,5,56,B,34
PM,PM,Philip Morris International Inc,278.05,188.22999572753906,189.87450103759767,184.51283365885416,177.1410836537679,172.5857999420166,9.064590360724017,200.1699981689453,-5.964931083892392,51.408921493155354,-2.47,3.4,daily_close,일봉 종가,2026-08-22 11:36 KST,190.0,0.9403412381855442,-7.5,158.14,84.17,25.916323,-34.307243,,,10.4,11.42,20.26,0.63 -> 0.57 -> 0.91,40648000000.0,14933000000.0,11348000000.0,36.74,27.92,12233000000.0,10664000000.0,4872000000.0,48835000000.0,-43963000000.0,3.12,80.73,5.88,,yfinance,3.82,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Tobacco,74.07,4.25,15.0,0.99,203.8,225.0,175.0,8.27,2.23,Finnhub,yfinance,2026-08-21,,20.26,25.77,8.57,29.15,9,7,7,7,0.57,,,,,,,,2026-08-21,4.74,0,0,0,0,12,0,5,0,17,D,35
WFC,WFC,Wells Fargo & Company,251.55,83.83999633789062,86.97149925231933,84.99166666666666,82.01691678365071,84.9416000366211,-1.296895394312721,96.38999938964844,-13.02002607244086,32.853497467449785,-2.86,10.16,daily_close,일봉 종가,2026-08-22 11:35 KST,,,25.0,12.27,79.47,12.684592,1.6405985,12.57,,9.5,29.45,13.84,4.83 -> 5.37 -> 6.26,83699000000.0,,21338000000.0,,25.49,-19001000000.0,-19001000000.0,174210000000.0,193035000000.0,-18825000000.0,2.15,26.16,1.8,,yfinance,15.62,10.0,False,10.0,yfinance dividend history,Financial Services,Banks - Diversified,72.41,4.12,23.0,0.0,99.93,115.0,90.0,19.19,4.4,Finnhub,yfinance,2026-08-22,0.51,13.84,20.83,3.37,16.8,17,16,16,16,-39.1,-51.32,,,,,,,2026-08-21,4.74,8,6,12,20,8,8,3,5,70,A,36
RTX,RTX,RTX Corporation,249.94,209.91000366210938,219.44449920654296,199.09633356730143,194.462166595459,191.54494987487794,9.587855904960144,225.49000549316406,-6.909397956233146,40.31611106419904,-1.35,18.87,daily_close,일봉 종가,2026-08-22 11:35 KST,,,28.7,32.9,81.54,39.48148,4.5453806,12.27,57.02,14.5,42.25,49.14,2.23 -> 3.55 -> 4.96,88603000000.0,9300000000.0,6732000000.0,10.5,7.6,10567000000.0,7448000000.0,7435000000.0,39506000000.0,-32071000000.0,1.39,48.77,2.92,,yfinance,7.32,10.0,False,10.0,yfinance dividend history,Industrials,Aerospace & Defense,66.67,4.13,22.0,0.0,232.27,265.0,183.98,10.65,13.19,Finnhub,yfinance,2026-08-22,1.38,49.14,34.77,8.99,34.77,9,8,8,8,13.55,-49.44,,,,,,,2026-08-21,4.74,0,0,12,10,15,8,5,0,50,C,37
QCOM,QCOM,QUALCOMM Incorporated,238.32,160.75,160.60499954223633,186.8910001118978,171.77300020853679,168.21794982910157,-4.439448844007741,251.02000427246094,-35.96127907578254,60.34249432338182,-3.73,-31.13,daily_close,일봉 종가,2026-08-22 11:35 KST,,,173.0,19.11,84.55,19.137634,6.909698,36.08,55.979,-3.5,20.88,-11.66,6.42 -> 8.97 -> 5.01,44284000000.0,12394000000.0,5541000000.0,27.99,12.51,14012000000.0,12820000000.0,5520000000.0,14811000000.0,-9291000000.0,2.29,38.28,3.68,,yfinance,6.31,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,39.58,3.44,30.0,2.85,221.9,314.0,100.0,38.04,1.08,Finnhub,yfinance,2026-08-20,0.11,-11.66,40.45,11.14,35.48,23,21,22,22,-52.69,-37.97,,,,,,,2026-08-21,4.74,4,0,20,20,0,10,3,5,62,B,38
LIN,LIN,Linde plc,236.79,487.57000732421875,488.9509994506836,507.0980005900065,502.9619995117188,477.23725021362304,2.1651195722820282,546.6400146484375,-10.806015977847624,56.5122039565424,-4.82,-4.0,daily_close,일봉 종가,2026-08-22 11:36 KST,487.51,-0.012307427306301903,11.3,32.12,88.76,31.645544,5.6551228,18.4,68.947,9.3,7.67,7.72,12.59 -> 13.62 -> 14.61,33986000000.0,9254000000.0,6898000000.0,27.23,20.3,10350000000.0,5089000000.0,5056000000.0,28069000000.0,-23013000000.0,1.31,40.0,6.4,,yfinance,8.63,10.0,False,10.0,yfinance dividend history,Basic Materials,Specialty Chemicals,73.33,4.3,25.0,-5.98,547.24,612.0,400.0,12.24,-0.19,Finnhub,yfinance,2026-08-18,2.8,7.72,,,,2,1,1,1,,,,,,,,,2026-08-21,4.74,0,0,16,0,4,5,3,5,33,D,39
IBM,IBM,International Business Machines,234.13,235.67999267578125,231.6984992980957,255.04166539510092,247.63149909973146,266.0026498413086,-11.399381616542987,329.2300109863281,-28.414790629287957,60.4833235493076,10.03,-7.65,daily_close,일봉 종가,2026-08-22 11:36 KST,235.8,0.050919606223788494,14.2,36.69,65.57,24.62356,7.9240656,35.77,211.169,9.5,24.0,17.14,8.14 -> 6.43 -> 11.17,67536000000.0,12492000000.0,10593000000.0,18.5,15.68,13193000000.0,11455000000.0,13587000000.0,64607000000.0,-51020000000.0,2.87,59.47,6.76,,yfinance,,,,,,Technology,Information Technology Services,,,,,,,,,,,,2026-08-20,1.73,17.14,40.45,11.14,35.63,23,21,22,22,-39.13,-28.87,,,,,,,2026-08-21,4.74,4,0,20,5,12,5,3,5,54,C,40
AXP,AXP,American Express Company,230.63,336.0,339.6439971923828,337.30483194986977,324.2412488301595,338.6996995544434,-0.7970776348472751,384.8900146484375,-12.70233385843853,40.26350885475188,3.01,7.51,daily_close,일봉 종가,2026-08-22 11:35 KST,,,11.0,18.82,65.89,20.126415,6.6460567,34.38,172.38,12.8,,17.13,11.21 -> 14.01 -> 15.38,72230000000.0,,10833000000.0,,15.0,18428000000.0,16003000000.0,47708000000.0,57759000000.0,-10051000000.0,1.13,21.48,3.8,,yfinance,16.67,10.0,False,10.0,yfinance dividend history,Financial Services,Credit Services,50.0,3.77,25.0,4.29,374.54,450.0,315.0,11.47,2.13,Finnhub,yfinance,2026-08-20,1.83,17.13,20.76,3.12,15.31,17,16,16,16,-3.05,113.01,,,,,,,2026-08-21,4.74,4,0,20,5,12,5,5,5,56,B,41
MCD,MCD,McDonald's Corporation,197.95,270.95001220703125,271.06500244140625,273.4048334757487,287.61691716512047,297.9511503601074,-9.062270147452784,341.05999755859375,-20.55649617469949,58.85448600869078,2.34,-3.55,daily_close,일봉 종가,2026-08-22 11:35 KST,,,6.9,25.8,77.12,22.323793,-150.83978,,,9.4,4.58,1.67,11.56 -> 11.39 -> 11.95,26885000000.0,12394000000.0,8563000000.0,46.1,31.85,10551000000.0,7186000000.0,774000000.0,54814000000.0,-54040000000.0,2.75,59.85,7.44,,yfinance,8.2,10.0,False,10.0,yfinance dividend history,Consumer Cyclical,Restaurants,58.54,3.88,31.0,-1.46,323.9,407.0,250.0,19.54,-0.04,Finnhub,yfinance,2026-08-18,3.24,1.67,23.64,15.13,30.56,8,7,5,5,-5.57,,,,,,,,2026-08-21,4.74,4,0,0,0,0,5,3,5,17,D,42
TMUS,TMUS,"T-Mobile US, Inc.",196.6,183.0399932861328,179.07400131225586,181.97866719563802,191.27558352152508,195.95930000305177,-6.592852044642819,272.8299865722656,-32.910602831536536,59.44743711284609,1.64,-4.07,daily_close,일봉 종가,2026-08-22 11:35 KST,,,5.3,32.59,43.49,18.94824,3.4965997,17.99,214.035,7.9,3.04,18.43,6.93 -> 9.66 -> 9.72,88309000000.0,18557000000.0,10992000000.0,21.01,12.45,27950000000.0,15427000000.0,5598000000.0,122269000000.0,-116671000000.0,2.23,41.21,4.08,,yfinance,,3.0,False,3.0,yfinance dividend history,Communication Services,Telecom Services,83.78,4.3,24.0,0.0,243.38,300.0,169.0,32.97,4.98,Finnhub,yfinance,2026-08-22,3.58,18.43,17.97,6.29,39.26,7,6,6,6,5.44,-44.41,,,,,,,2026-08-21,4.74,4,0,16,0,12,5,3,5,45,C,43
PEP,PEP,펩시코,194.13,143.47999572753906,140.18199996948243,140.51699930826823,147.6595827738444,148.94679977416993,-3.6703064818576334,179.3000030517578,-19.977694765503564,62.91077740293275,5.01,-2.88,daily_close,일봉 종가,2026-08-22 11:35 KST,,,137.0,23.3,81.17,18.178244,8.573901,51.51,238.949,6.4,4.42,-4.36,6.56 -> 6.95 -> 6.0,93925000000.0,13491000000.0,8240000000.0,14.36,8.77,12087000000.0,7672000000.0,9159000000.0,49901000000.0,-40742000000.0,4.13,75.33,5.92,,yfinance,7.52,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Beverages - Non-Alcoholic,40.0,3.33,22.0,-3.33,155.0,183.0,124.0,8.03,0.48,Finnhub,yfinance,2026-08-18,0.13,-4.36,25.92,8.34,26.64,9,7,6,6,-29.87,2.8,,,,,,,2026-08-21,4.74,4,0,20,20,0,10,3,5,62,B,44
AMGN,AMGN,Amgen Inc.,182.21,439.3299865722656,408.1565002441406,372.3333343505859,359.9701675415039,352.8324508666992,24.515187164075602,442.3599853515625,-0.6849622207326923,81.90838987734156,16.83,30.73,daily_close,일봉 종가,2026-08-22 11:35 KST,,,64.9,24.27,85.46,25.732918,19.162811,91.47,490.281,9.5,25.1,6.74,12.49 -> 7.56 -> 14.23,36751000000.0,9080000000.0,7711000000.0,24.71,20.98,9958000000.0,8100000000.0,9129000000.0,54604000000.0,-45475000000.0,2.29,60.87,10.08,,yfinance,7.05,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,48.84,3.53,29.0,0.0,381.59,452.0,230.0,-13.14,8.95,Finnhub,yfinance,2026-08-22,0.4,6.74,30.77,4.18,14.6,16,15,14,14,-16.37,358.44,,,,,,,2026-08-21,4.74,0,0,20,20,4,10,1,0,55,B,45
NEE,NEE,"NextEra Energy, Inc.",180.93,83.6500015258789,86.28900032043457,86.8520004272461,89.69166698455811,87.84105026245118,-4.77117330001209,97.87999725341797,-14.538206096079708,30.510728786128197,-6.83,-4.56,daily_close,일봉 종가,2026-08-22 11:35 KST,,,53.1,24.14,87.15,18.797754,3.0542574,11.68,161.676,12.4,12.53,-4.52,3.6 -> 3.37 -> 3.28,27412000000.0,8020000000.0,6835000000.0,29.26,24.93,12485000000.0,3211000000.0,2812000000.0,95619000000.0,-92807000000.0,2.98,53.47,2.49,,yfinance,10.09,10.0,False,10.0,yfinance dividend history,Utilities,Utilities - Regulated Electric,65.52,4.0,18.0,0.0,98.5,116.0,55.0,17.75,6.77,Finnhub,yfinance,2026-08-22,0.35,-4.52,,,,3,2,2,2,,,,,,,,,2026-08-21,4.74,4,0,12,20,0,10,3,5,54,C,46
DIS,DIS,Walt Disney Company (The),180.41,107.77999877929688,102.2550006866455,99.96966718037923,100.70883375803629,104.0944002532959,3.5406309244615466,124.01000213623047,-13.087656702968376,73.60431007212263,13.63,3.46,daily_close,일봉 종가,2026-08-22 11:35 KST,,,-29.8,41.28,77.83,15.832799,1.5808145,11.01,41.069,6.5,16.1,130.44,1.29 -> 2.72 -> 6.85,94425000000.0,13832000000.0,12404000000.0,14.65,13.14,18101000000.0,10077000000.0,5695000000.0,44877000000.0,-39182000000.0,1.39,20.0,1.5,,yfinance,,3.0,False,7.0,yfinance dividend history,Communication Services,Entertainment,88.89,4.55,30.0,0.0,127.48,163.0,88.0,18.28,5.18,Finnhub,yfinance,2026-08-19,,130.44,18.89,6.29,39.26,7,6,6,6,-16.18,-74.87,,,,,,,2026-08-21,4.74,8,6,12,0,15,0,1,5,47,C,47
TMO,TMO,Thermo Fisher Scientific Inc,172.66,629.27001953125,589.5445037841797,531.9030029296875,506.74816716512044,533.8027503967285,17.88437190770732,639.4500122070312,-1.5919919433022591,74.49014712884474,10.74,37.93,daily_close,일봉 종가,2026-08-22 11:36 KST,628.5,-0.1223671090867472,9.4,32.43,94.42,33.777245,4.4167666,13.51,80.575,10.5,5.09,7.16,15.45 -> 16.53 -> 17.74,44557000000.0,8110000000.0,6704000000.0,18.2,15.05,7818000000.0,6293000000.0,9852000000.0,39385000000.0,-29533000000.0,0.3,9.69,1.88,,yfinance,12.75,10.0,False,10.0,yfinance dividend history,Healthcare,Diagnostics & Research,80.56,4.46,26.0,0.0,631.42,750.0,520.0,0.34,3.16,Finnhub,yfinance,2026-08-22,3.59,7.16,25.73,4.88,15.46,16,15,14,14,31.28,-9.49,,,,,,,2026-08-21,4.74,0,0,12,0,4,5,1,0,22,D,48
ABT,ABT,Abbott Laboratories,153.99,116.63999938964844,109.25799980163575,98.05633316040038,97.89883327484131,107.0824499130249,8.92541166585787,140.22000122070312,-16.816432481654523,80.67009883900928,13.18,36.13,daily_close,일봉 종가,2026-08-22 11:36 KST,116.55,-0.07715997095283558,-47.5,26.29,81.89,36.911392,3.9489453,10.58,63.212,13.0,17.99,6.82,3.26 -> 7.64 -> 3.72,44328000000.0,8053000000.0,6524000000.0,18.17,14.72,9566000000.0,7395000000.0,8522000000.0,13860000000.0,-5338000000.0,2.16,78.96,2.52,,yfinance,7.87,10.0,False,10.0,yfinance dividend history,Healthcare,Medical Devices,72.73,4.41,25.0,1.3,119.4,135.0,103.0,2.37,-0.22,Finnhub,yfinance,2026-08-22,,6.82,25.73,5.11,15.46,16,15,14,14,43.46,-22.72,,,,,,,2026-08-21,4.74,0,0,12,0,4,0,1,5,22,D,49
UNP,UNP,Union Pacific Corporation,152.51,308.04998779296875,296.09649963378905,282.90333404541013,269.1566677093506,256.33115089416503,20.176571095004206,308.04998779296875,0.0,73.63681039948037,0.24,10.26,daily_close,일봉 종가,2026-08-22 11:35 KST,,,6.6,19.51,91.32,23.694984,8.954079,39.7,150.772,11.5,1.37,7.07,10.45 -> 11.09 -> 11.98,24510000000.0,9846000000.0,7138000000.0,40.17,29.12,9290000000.0,5499000000.0,1266000000.0,32822000000.0,-31556000000.0,1.84,44.7,5.68,,yfinance,2.31,10.0,False,10.0,yfinance dividend history,Industrials,Railroads,67.74,4.2,24.0,2.22,329.25,375.0,245.0,6.88,1.49,Finnhub,yfinance,2026-08-22,3.59,7.07,35.07,8.65,27.34,9,8,8,8,-32.44,3.52,,,,,,,2026-08-21,4.74,4,0,20,0,4,5,1,0,34,D,50
HON,HON,Honeywell International Inc.,145.11,215.89999389648438,236.94800033569337,233.71558227539063,235.0052303314209,229.42967224121094,-5.89709178091931,260.1363525390625,-17.005066078158194,22.579486530242917,-11.21,-11.09,daily_close,일봉 종가,2026-08-22 11:36 KST,216.5,0.27790927303282115,-41.9,12.54,83.43,18.34567,5.431762,24.26,257.387,2.4,-1.51,-2.87,16.94 -> 17.42 -> 15.98,37442000000.0,6567000000.0,4729000000.0,17.54,12.63,6408000000.0,5422000000.0,12487000000.0,35563000000.0,-23076000000.0,4.41,74.12,9.52,,yfinance,5.43,10.0,False,10.0,yfinance dividend history,Industrials,Conglomerates,62.5,4.0,17.0,1.89,245.88,275.0,164.0,13.89,4.16,Finnhub,yfinance,2026-08-22,,-2.87,35.07,8.99,34.77,9,8,8,8,-47.69,-39.58,,,,,,,2026-08-21,4.74,4,0,20,0,0,0,1,5,30,D,51
PFE,PFE,"Pfizer, Inc.",143.68,28.06999969482422,26.29950008392334,25.425666681925456,26.107333342234295,25.99365002632141,7.987911149070164,30.190000534057617,-7.022195434683103,77.94120359742868,14.38,7.1,daily_close,일봉 종가,2026-08-22 11:35 KST,,,-10.1,27.66,69.36,18.229008,1.5104363,8.31,71.602,5.4,16.53,91.72,0.37 -> 1.41 -> 1.36,62579000000.0,17407000000.0,7771000000.0,27.82,12.42,11704000000.0,9075000000.0,1142000000.0,63961000000.0,-62819000000.0,6.13,131.3,1.72,,yfinance,,,,,,Healthcare,Drug Manufacturers - General,41.67,,,-2.77,,,,,21.68,Finnhub,,2026-08-22,,91.72,30.77,5.11,15.46,16,15,14,14,-40.76,-70.44,,,,,,,2026-08-21,4.74,4,6,6,0,15,0,1,0,32,D,52
COP,COP,ConocoPhillips,131.26,134.8699951171875,122.94650001525879,115.9548334757487,119.23208376566569,110.50760032653808,22.04589975590924,134.88999938964844,-0.014830063423124786,76.58203333164772,12.15,17.15,daily_close,일봉 종가,2026-08-22 11:35 KST,,,107.0,11.47,87.4,16.662304,2.3402026,14.18,35.639,35.5,-11.27,-16.28,9.06 -> 7.81 -> 6.35,58944000000.0,11342000000.0,7988000000.0,19.24,13.55,19796000000.0,7243000000.0,6497000000.0,23444000000.0,-16947000000.0,2.49,43.65,3.36,,yfinance,-13.95,10.0,False,10.0,yfinance dividend history,Energy,Oil & Gas E&P,70.97,4.36,24.0,0.0,143.83,189.0,126.0,6.64,6.71,Finnhub,yfinance,2026-08-18,0.16,-16.28,,,,3,2,2,2,,,,,,,,,2026-08-21,4.74,8,3,12,20,0,10,1,0,54,C,53
LOW,LOW,"Lowe's Companies, Inc.",124.59,216.08999633789062,216.64300003051758,215.16699956258137,225.60058314005533,237.5156505584717,-9.020733652794172,287.3900146484375,-24.809497434268117,55.02618616148395,4.07,-0.35,daily_close,일봉 종가,2026-08-22 11:36 KST,216.05,-0.018509111281613,-0.7,19.46,81.07,18.28765,-13.081578,,,10.3,-2.99,-5.25,13.2 -> 12.23 -> 11.85,86286000000.0,10153000000.0,6654000000.0,11.77,7.71,9864000000.0,7651000000.0,982000000.0,44677000000.0,-43695000000.0,2.31,40.57,5.0,,yfinance,8.3,10.0,False,10.0,yfinance dividend history,Consumer Cyclical,Home Improvement Retail,68.29,,33.0,0.0,263.73,300.0,202.0,22.05,1.24,Finnhub,yfinance,2026-08-21,,-5.25,23.64,15.13,30.56,8,7,5,5,-22.64,,,,,,,,2026-08-21,4.74,4,0,0,0,0,0,3,5,12,D,54
CRM,CRM,세일즈포스,124.31,209.1699981689453,192.56600112915038,176.6883336385091,180.29125061035157,200.8213507080078,4.157250925513574,367.8699951171875,-43.14023950164439,67.55368724444145,27.81,17.84,daily_close,일봉 종가,2026-08-22 11:35 KST,,,52.2,233.06,94.09,20.125444,4.0683236,16.91,124.282,13.3,16.32,36.28,4.2 -> 6.36 -> 7.8,41525000000.0,8917000000.0,7457000000.0,21.47,17.96,14996000000.0,14402000000.0,7327000000.0,17176000000.0,-9849000000.0,0.84,19.56,1.76,,yfinance,,2.0,False,2.0,yfinance dividend history,Technology,Software - Application,75.86,4.36,53.0,1.72,243.64,475.0,160.0,16.48,15.86,Finnhub,yfinance,2026-08-21,0.39,36.28,40.45,11.14,35.92,23,21,22,22,-50.25,-63.48,,,,,,,2026-08-21,4.74,4,0,16,20,15,10,1,5,71,A,55
SPGI,SPGI,S&P Global Inc.,121.63,431.2900085449219,417.6440002441406,413.6994252522787,408.78813858032225,431.6207072448731,-0.07661789492494914,533.7275390625,-19.1928508499882,61.12755100083298,1.15,9.64,daily_close,일봉 종가,2026-08-22 11:36 KST,431.55,0.06028228104687393,17.7,37.65,89.83,25.474451,3.9193296,14.26,42.98,10.4,12.76,33.46,8.23 -> 12.35 -> 14.66,15336000000.0,6177000000.0,4471000000.0,40.28,29.15,5651000000.0,5456000000.0,1745000000.0,13582000000.0,-11837000000.0,0.9,23.49,3.88,,yfinance,4.97,10.0,False,10.0,yfinance dividend history,Financial Services,Financial Data & Stock Exchanges,88.24,4.67,20.0,0.0,516.95,553.0,444.0,19.86,0.84,Finnhub,yfinance,2026-08-20,1.44,33.46,20.05,3.12,16.8,17,16,16,16,27.05,25.62,,,,,,,2026-08-21,4.74,0,0,12,10,15,8,3,5,53,C,56
SYK,SYK,Stryker Corporation,118.0,329.45001220703125,339.0815002441406,322.6926666259766,325.5756670633952,340.484450378418,-3.240805316989645,403.5299987792969,-18.35798745975817,39.665793806413596,-0.24,7.68,daily_close,일봉 종가,2026-08-22 11:35 KST,,,44.1,40.17,82.66,36.07772,5.8082113,16.51,64.391,9.4,8.42,0.9,8.25 -> 7.76 -> 8.4,25116000000.0,5059000000.0,3246000000.0,20.14,12.92,5044000000.0,4283000000.0,4011000000.0,15859000000.0,-11848000000.0,1.07,36.06,3.52,,yfinance,6.25,10.0,False,10.0,yfinance dividend history,Healthcare,Medical Devices,82.35,4.39,26.0,5.21,382.04,465.0,315.0,15.96,-1.88,Finnhub,yfinance,2026-08-22,0.82,0.9,25.73,4.18,14.6,16,15,14,14,40.22,38.95,,,,,,,2026-08-21,4.74,0,0,16,16,0,10,5,5,52,C,57
LMT,LMT,Lockheed Martin Corporation,117.81,563.5700073242188,587.5414947509765,544.251333618164,563.6920842488606,552.5222512817382,1.999513325816648,676.7000122070312,-16.717896090151278,42.220248366828024,-3.27,6.11,daily_close,일봉 종가,2026-08-22 11:36 KST,564.0,0.07629800560587277,443.8,19.77,76.51,21.087822,14.990818,89.17,234.238,10.5,10.24,-11.68,27.55 -> 22.31 -> 21.49,75048000000.0,7731000000.0,5017000000.0,10.3,6.69,8557000000.0,6908000000.0,4121000000.0,21700000000.0,-17579000000.0,2.45,50.33,13.8,,yfinance,5.4,10.0,False,10.0,yfinance dividend history,Industrials,Aerospace & Defense,46.43,3.43,19.0,7.14,632.95,756.0,503.0,12.31,10.62,Finnhub,yfinance,2026-08-21,0.05,-11.68,35.07,8.62,27.34,9,8,8,8,-39.87,73.91,,,,,,,2026-08-21,4.74,4,0,20,20,0,10,5,5,64,B,58
MDT,MDT,Medtronic plc.,101.56,93.3499984741211,88.84299964904785,83.32066637674967,83.71266663869223,89.79944984436035,3.953864568117646,105.3499984741211,-11.390602917709357,74.61256146487061,12.19,22.86,daily_close,일봉 종가,2026-08-22 11:36 KST,92.7,-0.6963026081904933,18.3,25.7,89.1,23.034851,2.2237175,9.84,58.214,9.9,4.4,13.14,2.82 -> 2.76 -> 3.61,36364000000.0,6828000000.0,4801000000.0,18.78,13.2,7330000000.0,5426000000.0,1949000000.0,27961000000.0,-26012000000.0,3.09,76.14,2.88,,yfinance,1.96,10.0,False,10.0,yfinance dividend history,Healthcare,Medical Devices,64.71,4.21,25.0,5.25,98.44,121.0,78.0,5.45,1.09,Finnhub,yfinance,2026-08-22,1.26,13.14,30.77,5.11,15.46,16,15,14,14,-25.14,-56.48,,,,,,,2026-08-21,4.74,4,3,6,10,8,8,1,5,45,C,59
